R:A::C:P,0,1 4 6,2,3 5
0,0.3230769230769231,0.14942528735632185,0.09090909090909091,0.0784313725490196
1 4 6,0.5384615384615384,0.5287356321839081,0.5454545454545454,0.5098039215686274
2,0.1076923076923077,0.27586206896551724,0.22727272727272727,0.2549019607843137
3 5,0.03076923076923077,0.04597701149425287,0.13636363636363635,0.1568627450980392
