R:A::C:P,0 4,1,2,3 5,6
0 4,0.4217687074829932,0.16326530612244897,0.1564625850340136,0.20408163265306123,0.05442176870748299
1,0.37270341207349084,0.2650918635170604,0.10236220472440945,0.15485564304461943,0.10498687664041995
2,0.26545454545454544,0.18181818181818182,0.14909090909090908,0.26545454545454544,0.13818181818181818
3 5,0.3181818181818182,0.11616161616161616,0.12626262626262627,0.3181818181818182,0.12121212121212122
6,0.2659846547314578,0.09207161125319693,0.10230179028132992,0.3145780051150895,0.22506393861892582
