R:A::C:P,0 1 2 5 6,3,4
0 1 2 5 6,0.6522988505747126,0.10775862068965517,0.11422413793103449
3,0.05172413793103448,0.010775862068965518,0.010775862068965518
4,0.031609195402298854,0.009339080459770116,0.011494252873563218
