R:A::C:P,0 6,1,2 4,3,5
0 6,0.4605263157894737,0.13157894736842105,0.25,0.05263157894736842,0.10526315789473684
1,0.43373493975903615,0.18674698795180722,0.25301204819277107,0.10240963855421686,0.024096385542168676
2 4,0.3157894736842105,0.17894736842105263,0.3473684210526316,0.09473684210526316,0.06315789473684211
3,0.13636363636363635,0.045454545454545456,0.5,0.13636363636363635,0.18181818181818182
5,0.4117647058823529,0.0,0.17647058823529413,0.23529411764705882,0.17647058823529413
