R:A::C:P,0,1 3 4 5,2 6
0,0.07446808510638298,0.061170212765957445,0.023936170212765957
1 3 4 5,0.14361702127659576,0.2712765957446808,0.1675531914893617
2 6,0.02925531914893617,0.14095744680851063,0.08776595744680851
