R:A::C:P,comedy,history,tragedy
comedy,0.7142857142857143,0.1864406779661017,0.35964912280701755
history,0.10559006211180125,0.6864406779661016,0.12280701754385964
tragedy,0.18012422360248448,0.1271186440677966,0.5175438596491229
