R:A::C:P,0 1 5,2,3,4 6
0 1 5,0.8148148148148148,0.56,0.4838709677419355,0.6363636363636364
2,0.14814814814814814,0.32,0.3548387096774194,0.13636363636363635
3,0.012345679012345678,0.08,0.06451612903225806,0.09090909090909091
4 6,0.024691358024691357,0.04,0.0967741935483871,0.13636363636363635
