R:A::C:P,0,1,2 4 5,3,6
0,0.4117647058823529,0.17647058823529413,0.29411764705882354,0.08823529411764706,0.029411764705882353
1,0.29646017699115046,0.1902654867256637,0.3805309734513274,0.084070796460177,0.048672566371681415
2 4 5,0.16149068322981366,0.14906832298136646,0.391304347826087,0.18012422360248448,0.11801242236024845
3,0.08823529411764706,0.08823529411764706,0.5294117647058824,0.14705882352941177,0.14705882352941177
6,0.16216216216216217,0.10810810810810811,0.43243243243243246,0.08108108108108109,0.21621621621621623
