R:C::C:G,0,1,2,3,4,5,6,7,p
0,0,0,0,74,0
1,6,5,0,353,17
2,10,8,0,237,20
3,3,6,0,78,15
4,4,1,0,59,9
5,1,4,0,87,4
6,31,18,6,285,51
7,0,3,0,24,3
p,2,2,0,44,2
