R:A::C:P,0,1,2 3 4 5 6
0,0.43243243243243246,0.25675675675675674,0.3108108108108108
1,0.24146981627296588,0.2650918635170604,0.49343832020997375
2 3 4 5 6,0.13874066168623267,0.12166488794023479,0.7395944503735326
