R:A::C:P,0 1,2,3,4,5,6
0 1,244,46,37,56,30,42
2,89,41,39,34,34,38
3,28,15,15,15,16,13
4,13,16,13,16,9,6
5,29,10,19,14,13,11
6,85,40,55,55,68,88
