R:A::C:P,0,1 6,2 3 5,4
0,0.16911764705882354,0.07627118644067797,0.066006600660066,0.11320754716981132
1 6,0.5294117647058824,0.5889830508474576,0.43564356435643564,0.44339622641509435
2 3 5,0.25,0.3177966101694915,0.429042904290429,0.37735849056603776
4,0.051470588235294115,0.01694915254237288,0.06930693069306931,0.0660377358490566
