R:A::C:P,0 2,1 3,4,5 6
0 2,0.5,0.2962962962962963,0.1111111111111111,0.09259259259259259
1 3,0.375,0.46875,0.078125,0.078125
4,0.5,0.0,0.25,0.25
5 6,0.5,0.5,0.0,0.0
