R:A::C:P,0 4,1,2 3 5 6
0 4,0.06274007682458387,0.01792573623559539,0.06274007682458387
1,0.10627400768245839,0.08962868117797695,0.16261203585147246
2 3 5 6,0.14084507042253522,0.08066581306017925,0.2765685019206146
