R:A::C:P,0 4,1,2 3 5 6
0 4,0.2024793388429752,0.09523809523809523,0.125
1,0.34297520661157027,0.47619047619047616,0.3239795918367347
2 3 5 6,0.45454545454545453,0.42857142857142855,0.5510204081632653
