R:A::C:P,0 1 4,2,3 5 6
0 1 4,0.35551330798479086,0.10456273764258556,0.1444866920152091
2,0.08935361216730038,0.045627376425855515,0.07604562737642585
3 5 6,0.07604562737642585,0.028517110266159697,0.07984790874524715
