R:A::C:P,0 1 6,2 3,4 5
0 1 6,0.3643724696356275,0.18218623481781376,0.10931174089068826
2 3,0.10931174089068826,0.10121457489878542,0.05668016194331984
4 5,0.020242914979757085,0.03643724696356275,0.020242914979757085
