R:A::C:P,comedy,history,tragedy
comedy,0.30916030534351147,0.04580152671755725,0.08778625954198473
history,0.03435114503816794,0.20229007633587787,0.022900763358778626
tragedy,0.07251908396946564,0.03816793893129771,0.18702290076335878
