R:A::C:P,comedy,history,tragedy
comedy,0.7431192660550459,0.16,0.2948717948717949
history,0.08256880733944955,0.7066666666666667,0.07692307692307693
tragedy,0.1743119266055046,0.13333333333333333,0.6282051282051282
