R:A::C:P,0 3 5,1,2,4 6
0 3 5,0.5234375,0.1328125,0.1640625,0.1796875
1,0.4646017699115044,0.1902654867256637,0.17699115044247787,0.168141592920354
2,0.42342342342342343,0.18018018018018017,0.21621621621621623,0.18018018018018017
4 6,0.39344262295081966,0.09836065573770492,0.14754098360655737,0.36065573770491804
