R:A::C:P,0 1 3,2,4,5 6
0 1 3,0.5816876122082585,0.10951526032315978,0.12746858168761221,0.1813285457809695
2,0.46545454545454545,0.14909090909090908,0.12363636363636364,0.26181818181818184
4,0.3561643835616438,0.2191780821917808,0.2191780821917808,0.2054794520547945
5 6,0.3860369609856263,0.1026694045174538,0.14168377823408623,0.36960985626283366
