R:A::C:P,0 1 3,2,4,5 6
0 1 3,0.23275862068965517,0.04382183908045977,0.05100574712643678,0.07255747126436782
2,0.09195402298850575,0.029454022988505746,0.02442528735632184,0.05172413793103448
4,0.01867816091954023,0.011494252873563218,0.011494252873563218,0.010775862068965518
5 6,0.13505747126436782,0.035919540229885055,0.04956896551724138,0.12931034482758622
