R:A::C:P,0 1 3,2,4,5 6
0 1 3,0.4864864864864865,0.3630952380952381,0.3736842105263158,0.27445652173913043
2,0.1921921921921922,0.24404761904761904,0.17894736842105263,0.1956521739130435
4,0.03903903903903904,0.09523809523809523,0.08421052631578947,0.04076086956521739
5 6,0.2822822822822823,0.2976190476190476,0.3631578947368421,0.4891304347826087
