R:A::C:P,0 2 5,1,3,4 6
0 2 5,0.18053777208706787,0.06530089628681178,0.046094750320102434,0.09475032010243278
1,0.15492957746478872,0.08962868117797695,0.03969270166453265,0.07426376440460948
3,0.026888604353393086,0.010243277848911651,0.011523687580025609,0.015364916773367477
4 6,0.07810499359795134,0.023047375160051217,0.024327784891165175,0.06530089628681178
