R:A::C:P,0,1 5 6,2 3,4
0,0.10317460317460317,0.07142857142857142,0.007936507936507936,0.031746031746031744
1 5 6,0.11904761904761904,0.20634920634920634,0.14285714285714285,0.031746031746031744
2 3,0.031746031746031744,0.06349206349206349,0.1349206349206349,0.023809523809523808
4,0.007936507936507936,0.007936507936507936,0.007936507936507936,0.007936507936507936
