R:A::C:P,0 1,2,3,4 6,5
0 1,0.8285714285714286,0.52,0.45161290322580644,0.5909090909090909,0.6363636363636364
2,0.11428571428571428,0.32,0.3548387096774194,0.13636363636363635,0.36363636363636365
3,0.014285714285714285,0.08,0.06451612903225806,0.09090909090909091,0.0
4 6,0.02857142857142857,0.04,0.0967741935483871,0.13636363636363635,0.0
5,0.014285714285714285,0.04,0.03225806451612903,0.045454545454545456,0.0
