R:A::C:P,0 1,2,3 4 5 6
0 1,0.5865724381625441,0.3867924528301887,0.37244897959183676
2,0.19081272084805653,0.2830188679245283,0.22448979591836735
3 4 5 6,0.2226148409893993,0.330188679245283,0.4030612244897959
