R:A::C:P,0 1,2,3 4 5 6
0 1,0.4702549575070821,0.11614730878186968,0.41359773371104813
2,0.313953488372093,0.1744186046511628,0.5116279069767442
3 4 5 6,0.24609375,0.13671875,0.6171875
