R:A::C:P,0 2 3,1 5,4,6
0 2 3,0.3466666666666667,0.3341584158415842,0.2894736842105263,0.2676767676767677
1 5,0.3516666666666667,0.37376237623762376,0.3368421052631579,0.25757575757575757
4,0.06166666666666667,0.034653465346534656,0.08421052631578947,0.030303030303030304
6,0.24,0.25742574257425743,0.2894736842105263,0.4444444444444444
