R:A::C:P,0 4,1,2 6,3 5
0 4,0.6037735849056604,0.09433962264150944,0.18867924528301888,0.11320754716981132
1,0.40350877192982454,0.12280701754385964,0.2982456140350877,0.17543859649122806
2 6,0.23333333333333334,0.15,0.3333333333333333,0.2833333333333333
3 5,0.15,0.05,0.4,0.4
