R:A::C:P,0 4,1,2,3 6,5
0 4,0.4375,0.125,0.13392857142857142,0.15178571428571427,0.15178571428571427
1,0.29642857142857143,0.25,0.125,0.2357142857142857,0.09285714285714286
2,0.27906976744186046,0.18023255813953487,0.1744186046511628,0.21511627906976744,0.1511627906976744
3 6,0.2875,0.15625,0.13125,0.29375,0.13125
5,0.2807017543859649,0.12280701754385964,0.08771929824561403,0.2982456140350877,0.21052631578947367
