R:A::C:P,0 1 3 5,2 6,4
0 1 3 5,0.6600306278713629,0.20980091883614088,0.13016845329249618
2 6,0.5555555555555556,0.3108108108108108,0.13363363363363365
4,0.4794520547945205,0.3013698630136986,0.2191780821917808
