R:A::C:P,0 1 3 5,2 6,4
0 1 3 5,0.5155502392344498,0.3743169398907104,0.4473684210526316
2 6,0.44258373205741625,0.5655737704918032,0.46842105263157896
4,0.041866028708133975,0.060109289617486336,0.08421052631578947
