R:A::C:P,0 3 6,1 2 5,4
0 3 6,0.1968390804597701,0.15589080459770116,0.05459770114942529
1 2 5,0.23635057471264367,0.23347701149425287,0.07040229885057471
4,0.01939655172413793,0.021551724137931036,0.011494252873563218
