R:A::C:P,0 2 5,1,3,4,6
0 2 5,0.3344594594594595,0.34615384615384615,0.34269662921348315,0.28421052631578947,0.25757575757575757
1,0.2635135135135135,0.43162393162393164,0.19101123595505617,0.2631578947368421,0.20202020202020202
3,0.08108108108108109,0.04700854700854701,0.08426966292134831,0.07894736842105263,0.06565656565656566
4,0.05574324324324324,0.021367521367521368,0.07303370786516854,0.08421052631578947,0.030303030303030304
6,0.2652027027027027,0.15384615384615385,0.3089887640449438,0.2894736842105263,0.4444444444444444
