R:A::C:P,0 2,1 5 6,3,4
0 2,0.28199052132701424,0.24584717607973422,0.23595505617977527,0.21052631578947367
1 5 6,0.5853080568720379,0.654485049833887,0.6067415730337079,0.6263157894736842
3,0.07582938388625593,0.0664451827242525,0.08426966292134831,0.07894736842105263
4,0.05687203791469194,0.03322259136212625,0.07303370786516854,0.08421052631578947
