R:A::C:P,0 2,1 5 6,3,4
0 2,0.34097421203438394,0.42406876790830944,0.12034383954154727,0.11461318051575932
1 5 6,0.28456221198156684,0.4539170506912442,0.12442396313364056,0.13709677419354838
3,0.3137254901960784,0.39215686274509803,0.14705882352941177,0.14705882352941177
4,0.3287671232876712,0.273972602739726,0.1780821917808219,0.2191780821917808
