R:A::C:P,0 2 6,1 4 5,3
0 2 6,0.5159235668789809,0.40764331210191085,0.07643312101910828
1 4 5,0.5482233502538071,0.3401015228426396,0.1116751269035533
3,0.4090909090909091,0.45454545454545453,0.13636363636363635
