R:A::C:P,0,1 4 5,2,3 6
0,0.10317460317460317,0.10317460317460317,0.007936507936507936,0.0
1 4 5,0.12698412698412698,0.24603174603174602,0.0873015873015873,0.06349206349206349
2,0.031746031746031744,0.07142857142857142,0.07142857142857142,0.03968253968253968
3 6,0.0,0.007936507936507936,0.007936507936507936,0.031746031746031744
