R:A::C:P,0,1 4 5,2,3 6
0,0.4117647058823529,0.3235294117647059,0.14705882352941177,0.11764705882352941
1 4 5,0.2753623188405797,0.38405797101449274,0.17028985507246377,0.17028985507246377
2,0.15315315315315314,0.35135135135135137,0.21621621621621623,0.27927927927927926
3 6,0.1267605633802817,0.39436619718309857,0.18309859154929578,0.29577464788732394
