R:A::C:P,0,1 4 5,2,3 6
0,0.2153846153846154,0.11282051282051282,0.10638297872340426,0.07476635514018691
1 4 5,0.5846153846153846,0.5435897435897435,0.5,0.4392523364485981
2,0.13076923076923078,0.2,0.2553191489361702,0.2897196261682243
3 6,0.06923076923076923,0.14358974358974358,0.13829787234042554,0.19626168224299065
