R:A::C:P,0,1 4 5,2,3 6
0,0.053231939163498096,0.04182509505703422,0.019011406844106463,0.015209125475285171
1 4 5,0.1444866920152091,0.20152091254752852,0.08935361216730038,0.08935361216730038
2,0.03231939163498099,0.0741444866920152,0.045627376425855515,0.058935361216730035
3 6,0.017110266159695818,0.053231939163498096,0.024714828897338403,0.039923954372623575
