R:A::C:P,0 3 5 6,1,2 4
0 3 5 6,0.3125,0.2413793103448276,0.21621621621621623
1,0.4513888888888889,0.4827586206896552,0.47297297297297297
2 4,0.2361111111111111,0.27586206896551724,0.3108108108108108
