R:A::C:P,0,1 3 4 6,2 5
0,0.4117647058823529,0.36764705882352944,0.22058823529411764
1 3 4 6,0.24610591900311526,0.45794392523364486,0.29595015576323985
2 5,0.1678832116788321,0.5766423357664233,0.25547445255474455
