R:A::C:P,0,1 2 5 6,3 4
0,0.3010752688172043,0.1164021164021164,0.10638297872340426
1 2 5 6,0.6666666666666666,0.7936507936507936,0.723404255319149
3 4,0.03225806451612903,0.08994708994708994,0.1702127659574468
