R:A::C:P,0,1 2 5 6,3 4
0,0.4666666666666667,0.36666666666666664,0.16666666666666666
1 2 5 6,0.22142857142857142,0.5357142857142857,0.24285714285714285
3 4,0.08333333333333333,0.4722222222222222,0.4444444444444444
