R:A::C:P,0 3 4,1,2 5 6
0 3 4,0.391304347826087,0.21428571428571427,0.1794871794871795
1,0.391304347826087,0.6428571428571429,0.41025641025641024
2 5 6,0.21739130434782608,0.14285714285714285,0.41025641025641024
