R:A::C:P,0,1,2 3 5 6,4
0,0.07446808510638298,0.02127659574468085,0.04521276595744681,0.018617021276595744
1,0.125,0.08244680851063829,0.17819148936170212,0.05585106382978723
2 3 5 6,0.0425531914893617,0.05319148936170213,0.2074468085106383,0.05851063829787234
4,0.005319148936170213,0.0,0.013297872340425532,0.018617021276595744
