R:A::C:P,0,1,2 3 5 6,4
0,0.4666666666666667,0.13333333333333333,0.2833333333333333,0.11666666666666667
1,0.28313253012048195,0.18674698795180722,0.4036144578313253,0.12650602409638553
2 3 5 6,0.11764705882352941,0.14705882352941177,0.5735294117647058,0.16176470588235295
4,0.14285714285714285,0.0,0.35714285714285715,0.5
