R:A::C:P,0 2 3 5,1,4 6
0 2 3 5,0.5886654478976234,0.16819012797074953,0.24314442413162707
1,0.49868766404199477,0.2650918635170604,0.23622047244094488
4 6,0.5560344827586207,0.08836206896551724,0.35560344827586204
