R:A::C:P,0 2 3 5,1,4 6
0 2 3 5,0.23132183908045978,0.06609195402298851,0.09554597701149425
1,0.13649425287356323,0.07255747126436782,0.06465517241379311
4 6,0.1853448275862069,0.029454022988505746,0.11853448275862069
