R:A::C:P,0 5,1,2 3,4 6
0 5,0.12698412698412698,0.05555555555555555,0.023809523809523808,0.031746031746031744
1,0.14285714285714285,0.1746031746031746,0.11904761904761904,0.031746031746031744
2 3,0.05555555555555555,0.031746031746031744,0.1349206349206349,0.031746031746031744
4 6,0.007936507936507936,0.0,0.015873015873015872,0.015873015873015872
