R:A::C:P,0 1 5,2,3 4 6
0 1 5,0.7344632768361582,0.5294117647058824,0.581081081081081
2,0.1864406779661017,0.2549019607843137,0.23648648648648649
3 4 6,0.07909604519774012,0.21568627450980393,0.18243243243243243
