R:A::C:P,0 2 4 5,1 6,3
0 2 4 5,0.38491048593350385,0.33101851851851855,0.4157303370786517
1 6,0.5345268542199488,0.6134259259259259,0.5
3,0.08056265984654731,0.05555555555555555,0.08426966292134831
