R:A::C:P,0 3 6,1 4,2,5
0 3 6,0.3,0.31620553359683795,0.25471698113207547,0.29411764705882354
1 4,0.4375,0.39920948616600793,0.41509433962264153,0.3333333333333333
2,0.1875,0.22134387351778656,0.2830188679245283,0.2549019607843137
5,0.075,0.06324110671936758,0.04716981132075472,0.11764705882352941
