R:C::C:G,0,1,2,3,4,5,6,p
0,12,0,4,2,6,11
1,25,8,3,18,7,9
2,9,8,3,11,0,3
3,2,2,1,2,0,0
4,1,1,1,0,3,1
5,1,1,0,0,0,2
6,1,1,0,0,0,0
p,4,2,1,1,1,2
