R:A::C:P,0,1 6,2 3 5,4
0,0.3230769230769231,0.14035087719298245,0.08421052631578947,0.16666666666666666
1 6,0.5230769230769231,0.47368421052631576,0.4842105263157895,0.43333333333333335
2 3 5,0.13846153846153847,0.3684210526315789,0.3894736842105263,0.23333333333333334
4,0.015384615384615385,0.017543859649122806,0.042105263157894736,0.16666666666666666
