R:A::C:P,0,1 6,2 3 5,4
0,0.08502024291497975,0.032388663967611336,0.032388663967611336,0.020242914979757085
1 6,0.13765182186234817,0.10931174089068826,0.1862348178137652,0.05263157894736842
2 3 5,0.03643724696356275,0.08502024291497975,0.14979757085020243,0.02834008097165992
4,0.004048582995951417,0.004048582995951417,0.016194331983805668,0.020242914979757085
