R:A::C:P,0 5,1,2 3,4 6
0 5,0.4148936170212766,0.14893617021276595,0.26595744680851063,0.1702127659574468
1,0.3805309734513274,0.1902654867256637,0.2610619469026549,0.168141592920354
2 3,0.2482758620689655,0.15862068965517243,0.4068965517241379,0.18620689655172415
4 6,0.32786885245901637,0.09836065573770492,0.21311475409836064,0.36065573770491804
