R:A::C:P,0 5,1,2 3,4 6
0 5,0.2154696132596685,0.16279069767441862,0.16025641025641027,0.1553398058252427
1,0.47513812154696133,0.5,0.3782051282051282,0.36893203883495146
2 3,0.19889502762430938,0.26744186046511625,0.3782051282051282,0.2621359223300971
4 6,0.11049723756906077,0.06976744186046512,0.08333333333333333,0.21359223300970873
