R:A::C:P,0,1 3 5,2 4,6
0,0.43243243243243246,0.36486486486486486,0.17567567567567569,0.02702702702702703
1 3 5,0.21761658031088082,0.42487046632124353,0.2469775474956822,0.11053540587219343
2 4,0.13505747126436782,0.43103448275862066,0.3074712643678161,0.12643678160919541
6,0.12531969309462915,0.40664961636828645,0.24296675191815856,0.22506393861892582
