R:A::C:P,0 5,1 4,2,3,6
0 5,0.37735849056603776,0.2553191489361702,0.12,0.0967741935483871,0.3333333333333333
1 4,0.4528301886792453,0.574468085106383,0.48,0.45161290322580644,0.0
2,0.1509433962264151,0.10638297872340426,0.32,0.3548387096774194,0.6666666666666666
3,0.0,0.06382978723404255,0.08,0.06451612903225806,0.0
6,0.018867924528301886,0.0,0.0,0.03225806451612903,0.0
