R:A::C:P,0,1 3,2 5 6,4
0,0.4857142857142857,0.2,0.11428571428571428,0.2
1 3,0.23376623376623376,0.42857142857142855,0.23376623376623376,0.1038961038961039
2 5 6,0.15,0.425,0.4,0.025
4,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855
