R:A::C:P,0 1,2 3 5 6,4
0 1,0.46794871794871795,0.4166666666666667,0.11538461538461539
2 3 5 6,0.25,0.6625,0.0875
4,0.09090909090909091,0.45454545454545453,0.45454545454545453
